,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prompt,problem,studenteval_id,n_successes,n_completions,pass1,path,model,last_attempt
693,693,693,830,830,"def add_int(lst, num):
    """"""
    given a list and an integer, within each element in the list, if it is a string, concatenate integer to end of the string, if element is an integer, add the given integer, if element is a list, do nothing
    """"""",add_int,253,100,200,0.5,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_238.results.json.gz,llama3p1_70b_base,1
694,694,694,831,831,"def add_int(lst, num):
    """"""
    Given a list of numbers and strings as well as a number, append the number to the strings in the list, and add the number to the numbers in the list.
    """"""",add_int,254,3,200,0.015,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_239.results.json.gz,llama3p1_70b_base,0
695,695,695,832,832,"def add_up(arr):
    """"""
    add up all number characters in each arrangement. output total
    """"""",add_up,26,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_24.results.json.gz,llama3p1_70b_base,1
696,696,696,833,833,"def add_int(lst, num):
    """"""
    Given a list of numbers, lists, and strings as well as a number, append the number to the strings in the list, add the number to the numbers in the list, and do nothing to the lists in the list.
    """"""",add_int,255,101,200,0.505,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_240.results.json.gz,llama3p1_70b_base,1
697,697,697,834,834,"def check_prime(num):
    """"""
    Convert the input into integers and check if it is a prime number.
    """"""",check_prime,256,37,200,0.185,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_241.results.json.gz,llama3p1_70b_base,1
698,698,698,835,835,"def check_prime(num):
    """"""
    If the input number is prime return ""True"". Else, return ""False""
    """"""",check_prime,257,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_242.results.json.gz,llama3p1_70b_base,0
699,699,699,836,836,"def check_prime(num):
    """"""
    Convert each input to an integer. If that integer is prime return ""True"". Else, return ""False""
    """"""",check_prime,258,1,200,0.005,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_243.results.json.gz,llama3p1_70b_base,0
700,700,700,837,837,"def check_prime(num):
    """"""
    Convert the input to an integer. Then check if the integer is a prime number and return ""True"" if it is prime and ""False"" if it's not
    """"""",check_prime,259,5,200,0.025,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_244.results.json.gz,llama3p1_70b_base,1
701,701,701,838,838,"def check_prime(num):
    """"""
    if num is a prime number, return ""True"". if not, return ""False""
    """"""",check_prime,260,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_245.results.json.gz,llama3p1_70b_base,0
702,702,702,839,839,"def check_prime(num):
    """"""
    Turns num into int. If num is a prime number, return ""True"". if not, return ""False""
    """"""",check_prime,261,10,200,0.05,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_246.results.json.gz,llama3p1_70b_base,0
703,703,703,840,840,"def check_prime(num):
    """"""
    Turns num into int. Return a bool indicating if num is a prime number.
    """"""",check_prime,262,1,200,0.005,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_247.results.json.gz,llama3p1_70b_base,1
704,704,704,841,841,"def check_prime(num):
    """"""
    if num is divisible by an integer other than 1 or itself it is false, otherwise it is true
    """"""",check_prime,263,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_248.results.json.gz,llama3p1_70b_base,0
705,705,705,842,842,"def check_prime(num):
    """"""
    if num cannot produce an integer when divided by integers other than 1 or itself, return true. If otherwise return false.
    """"""",check_prime,264,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_249.results.json.gz,llama3p1_70b_base,1
706,706,706,843,843,"def add_up(arr):
    """"""
    Adds the numbers in the list and returns the number. If there are no numbers, returns 0.
    """"""",add_up,27,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_25.results.json.gz,llama3p1_70b_base,0
707,707,707,844,844,"def check_prime(num):
    """"""
    given an integer, if the integer is only divisible by itself and 1, return True otherwise return False
    """"""",check_prime,265,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_250.results.json.gz,llama3p1_70b_base,0
708,708,708,845,845,"def check_prime(num):
    """"""
    given a string type cast it into an integer, if the integer is only divisible by itself and 1, return True otherwise return False
    """"""",check_prime,266,149,200,0.745,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_251.results.json.gz,llama3p1_70b_base,0
709,709,709,846,846,"def check_prime(num):
    """"""
    typecast num as an integer, if num is only divisible by itself and 1, return True otherwise return False
    """"""",check_prime,267,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_252.results.json.gz,llama3p1_70b_base,1
710,710,710,847,847,"def check_prime(num):
    """"""
    changes the string into an integer and checks if the integers are a prime number, if they are then 'True' is returned, if they are not then 'False' is returned
    """"""",check_prime,268,200,200,1.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_253.results.json.gz,llama3p1_70b_base,1
711,711,711,848,848,"def check_prime(num):
    """"""
    change input to integer. if prime number, return True, if not a prime number, return False
    """"""",check_prime,269,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_254.results.json.gz,llama3p1_70b_base,1
712,712,712,849,849,"def check_prime(num):
    """"""
    if the number is prime return true
    """"""",check_prime,270,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_255.results.json.gz,llama3p1_70b_base,0
713,713,713,850,850,"def check_prime(num):
    """"""
    if the number is prime return true else return false
    """"""",check_prime,271,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_256.results.json.gz,llama3p1_70b_base,0
714,714,714,851,851,"def check_prime(num):
    """"""
    if the number is not divisible buy 4 or 3 return true else return false
    """"""",check_prime,272,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_257.results.json.gz,llama3p1_70b_base,0
715,715,715,852,852,"def check_prime(num):
    """"""
    change the string into an in if the number is not divisible buy 4 or 3 return true else return false
    """"""",check_prime,273,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_258.results.json.gz,llama3p1_70b_base,0
716,716,716,853,853,"def check_prime(num):
    """"""
    change the string into an integer if the number is not divisible buy 4 or 3 return true else return false
    """"""",check_prime,274,98,200,0.49,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_259.results.json.gz,llama3p1_70b_base,0
717,717,717,854,854,"def add_up(arr):
    """"""
    For each number in the list, adds the numbers returns the number. If there are no numbers, returns 0.
    """"""",add_up,28,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_26.results.json.gz,llama3p1_70b_base,0
718,718,718,855,855,"def check_prime(num):
    """"""
    change the input into an integer if the number is not divisible buy 4 or 3 return true else return false
    """"""",check_prime,275,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_260.results.json.gz,llama3p1_70b_base,1
719,719,719,856,856,"def check_prime(num):
    """"""
    Returns 'True' if input is a prime number.
    """"""",check_prime,276,0,200,0.0,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_261.results.json.gz,llama3p1_70b_base,0
720,720,720,857,857,"def check_prime(num):
    """"""
    Converts input into an integer. Returns 'True' if input is a prime number.
    """"""",check_prime,277,75,200,0.375,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_262.results.json.gz,llama3p1_70b_base,1
721,721,721,858,858,"def check_prime(num):
    """"""
    given a string, convert into an integer and return true if it's a prime number. if not, return false
    """"""",check_prime,278,178,200,0.89,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_263.results.json.gz,llama3p1_70b_base,0
722,722,722,859,859,"def check_prime(num):
    """"""
    given a string, first cast the string into an integer and return true if that number is a prime number. if not, return false
    """"""",check_prime,279,7,200,0.035,/work/arjunguha-research-group/projects/prompt_trajectories/causal_intervention/llama3p1_70b_base/studenteval/extracted_jsons/Item_264.results.json.gz,llama3p1_70b_base,0
